timestamp,container,cpu_pct,mem_usage,mem_limit,mem_pct
2026-02-22T12:31:21Z,sxng-exp-05,0.00%,95.57MiB,200MiB,47.78%
2026-02-22T12:31:27Z,sxng-exp-15,0.00%,95.89MiB,200MiB,47.94%
2026-02-22T12:31:27Z,sxng-exp-18,0.00%,95.75MiB,200MiB,47.88%
2026-02-22T12:31:27Z,sxng-exp-08,0.00%,97.76MiB,200MiB,48.88%
2026-02-22T12:31:27Z,sxng-exp-04,0.00%,96.17MiB,200MiB,48.09%
2026-02-22T12:31:27Z,sxng-exp-10,0.00%,96.65MiB,200MiB,48.33%
2026-02-22T12:31:27Z,sxng-exp-11,0.00%,98.62MiB,200MiB,49.31%
2026-02-22T12:31:27Z,sxng-exp-13,0.00%,97.02MiB,200MiB,48.51%
2026-02-22T12:31:27Z,sxng-exp-17,0.00%,97.09MiB,200MiB,48.55%
2026-02-22T12:31:27Z,sxng-exp-19,0.00%,102.1MiB,200MiB,51.05%
2026-02-22T12:31:27Z,sxng-exp-07,0.00%,95.86MiB,200MiB,47.93%
2026-02-22T12:31:27Z,sxng-exp-16,0.00%,96.92MiB,200MiB,48.46%
2026-02-22T12:31:27Z,sxng-exp-12,0.00%,95.55MiB,200MiB,47.78%
2026-02-22T12:31:27Z,sxng-exp-14,0.00%,97.91MiB,200MiB,48.95%
2026-02-22T12:31:27Z,sxng-exp-03,0.00%,96.03MiB,200MiB,48.02%
2026-02-22T12:31:27Z,sxng-exp-01,0.00%,98.83MiB,200MiB,49.42%
2026-02-22T12:31:27Z,sxng-exp-09,0.00%,96.12MiB,200MiB,48.06%
2026-02-22T12:31:27Z,sxng-exp-02,0.00%,102.5MiB,200MiB,51.24%
2026-02-22T12:31:27Z,sxng-exp-06,0.00%,96.6MiB,200MiB,48.30%
2026-02-22T12:31:27Z,sxng-exp-20,0.00%,96.59MiB,200MiB,48.29%
2026-02-22T12:31:27Z,sxng-exp-05,0.00%,95.57MiB,200MiB,47.78%
2026-02-22T12:31:33Z,sxng-exp-15,0.00%,95.89MiB,200MiB,47.94%
2026-02-22T12:31:33Z,sxng-exp-18,0.00%,95.74MiB,200MiB,47.87%
2026-02-22T12:31:33Z,sxng-exp-08,0.00%,97.76MiB,200MiB,48.88%
2026-02-22T12:31:33Z,sxng-exp-04,10.21%,100.9MiB,200MiB,50.46%
2026-02-22T12:31:33Z,sxng-exp-10,0.00%,96.65MiB,200MiB,48.33%
2026-02-22T12:31:33Z,sxng-exp-11,0.00%,98.62MiB,200MiB,49.31%
2026-02-22T12:31:33Z,sxng-exp-13,0.00%,97.02MiB,200MiB,48.51%
2026-02-22T12:31:33Z,sxng-exp-17,0.00%,97.1MiB,200MiB,48.55%
2026-02-22T12:31:33Z,sxng-exp-19,0.00%,101.7MiB,200MiB,50.84%
2026-02-22T12:31:33Z,sxng-exp-07,0.00%,95.86MiB,200MiB,47.93%
2026-02-22T12:31:33Z,sxng-exp-16,0.00%,96.67MiB,200MiB,48.34%
2026-02-22T12:31:33Z,sxng-exp-12,0.00%,95.55MiB,200MiB,47.78%
2026-02-22T12:31:33Z,sxng-exp-14,0.00%,97.91MiB,200MiB,48.95%
2026-02-22T12:31:33Z,sxng-exp-03,0.00%,98.73MiB,200MiB,49.37%
2026-02-22T12:31:33Z,sxng-exp-01,0.00%,98.69MiB,200MiB,49.35%
2026-02-22T12:31:33Z,sxng-exp-09,0.00%,96.12MiB,200MiB,48.06%
2026-02-22T12:31:33Z,sxng-exp-02,0.00%,101.8MiB,200MiB,50.91%
2026-02-22T12:31:33Z,sxng-exp-06,0.00%,96.6MiB,200MiB,48.30%
2026-02-22T12:31:33Z,sxng-exp-20,0.00%,96.23MiB,200MiB,48.12%
2026-02-22T12:31:33Z,sxng-exp-05,0.00%,95.57MiB,200MiB,47.78%
2026-02-22T12:31:39Z,sxng-exp-15,0.00%,95.89MiB,200MiB,47.94%
2026-02-22T12:31:39Z,sxng-exp-18,0.00%,95.74MiB,200MiB,47.87%
2026-02-22T12:31:39Z,sxng-exp-08,0.00%,97.76MiB,200MiB,48.88%
2026-02-22T12:31:39Z,sxng-exp-04,0.00%,100.6MiB,200MiB,50.28%
2026-02-22T12:31:39Z,sxng-exp-10,0.00%,96.65MiB,200MiB,48.33%
2026-02-22T12:31:39Z,sxng-exp-11,0.00%,98.62MiB,200MiB,49.31%
2026-02-22T12:31:39Z,sxng-exp-13,0.00%,97.02MiB,200MiB,48.51%
2026-02-22T12:31:39Z,sxng-exp-17,0.00%,97.1MiB,200MiB,48.55%
2026-02-22T12:31:39Z,sxng-exp-19,0.00%,101.7MiB,200MiB,50.84%
2026-02-22T12:31:39Z,sxng-exp-07,0.00%,95.86MiB,200MiB,47.93%
2026-02-22T12:31:39Z,sxng-exp-16,0.00%,96.46MiB,200MiB,48.23%
2026-02-22T12:31:39Z,sxng-exp-12,0.00%,95.55MiB,200MiB,47.78%
2026-02-22T12:31:39Z,sxng-exp-14,0.00%,97.91MiB,200MiB,48.95%
2026-02-22T12:31:39Z,sxng-exp-03,0.00%,98.36MiB,200MiB,49.18%
2026-02-22T12:31:39Z,sxng-exp-01,0.00%,98.69MiB,200MiB,49.35%
2026-02-22T12:31:39Z,sxng-exp-09,0.00%,96.12MiB,200MiB,48.06%
2026-02-22T12:31:39Z,sxng-exp-02,0.00%,101.8MiB,200MiB,50.91%
2026-02-22T12:31:39Z,sxng-exp-06,2.71%,98.77MiB,200MiB,49.39%
2026-02-22T12:31:39Z,sxng-exp-20,0.00%,96.24MiB,200MiB,48.12%
2026-02-22T12:31:39Z,sxng-exp-05,0.00%,98.03MiB,200MiB,49.02%
2026-02-22T12:31:45Z,sxng-exp-15,0.00%,95.89MiB,200MiB,47.94%
2026-02-22T12:31:45Z,sxng-exp-18,0.00%,95.74MiB,200MiB,47.87%
2026-02-22T12:31:45Z,sxng-exp-08,10.39%,102.6MiB,200MiB,51.32%
2026-02-22T12:31:45Z,sxng-exp-04,0.00%,100.1MiB,200MiB,50.04%
2026-02-22T12:31:45Z,sxng-exp-10,0.00%,96.65MiB,200MiB,48.33%
2026-02-22T12:31:45Z,sxng-exp-11,0.00%,98.62MiB,200MiB,49.31%
2026-02-22T12:31:45Z,sxng-exp-13,0.00%,97.02MiB,200MiB,48.51%
2026-02-22T12:31:45Z,sxng-exp-17,0.00%,97.1MiB,200MiB,48.55%
2026-02-22T12:31:45Z,sxng-exp-19,0.00%,101.7MiB,200MiB,50.84%
2026-02-22T12:31:45Z,sxng-exp-07,0.00%,98.77MiB,200MiB,49.38%
2026-02-22T12:31:45Z,sxng-exp-16,0.00%,96.46MiB,200MiB,48.23%
2026-02-22T12:31:45Z,sxng-exp-12,0.00%,95.55MiB,200MiB,47.78%
2026-02-22T12:31:45Z,sxng-exp-14,0.00%,97.91MiB,200MiB,48.95%
2026-02-22T12:31:45Z,sxng-exp-03,0.00%,97.91MiB,200MiB,48.96%
2026-02-22T12:31:45Z,sxng-exp-01,0.00%,98.7MiB,200MiB,49.35%
2026-02-22T12:31:45Z,sxng-exp-09,0.00%,96.12MiB,200MiB,48.06%
2026-02-22T12:31:45Z,sxng-exp-02,0.00%,101.8MiB,200MiB,50.90%
2026-02-22T12:31:45Z,sxng-exp-06,0.00%,97.94MiB,200MiB,48.97%
2026-02-22T12:31:45Z,sxng-exp-20,0.00%,96.24MiB,200MiB,48.12%
2026-02-22T12:31:45Z,sxng-exp-05,0.00%,97.53MiB,200MiB,48.77%
2026-02-22T12:31:51Z,sxng-exp-15,0.00%,95.89MiB,200MiB,47.94%
2026-02-22T12:31:51Z,sxng-exp-18,0.00%,95.74MiB,200MiB,47.87%
2026-02-22T12:31:51Z,sxng-exp-08,0.00%,102.6MiB,200MiB,51.31%
2026-02-22T12:31:51Z,sxng-exp-04,0.00%,99.82MiB,200MiB,49.91%
2026-02-22T12:31:51Z,sxng-exp-10,7.62%,98.91MiB,200MiB,49.46%
2026-02-22T12:31:51Z,sxng-exp-11,0.00%,98.62MiB,200MiB,49.31%
2026-02-22T12:31:51Z,sxng-exp-13,0.00%,97.02MiB,200MiB,48.51%
2026-02-22T12:31:51Z,sxng-exp-17,0.00%,97.03MiB,200MiB,48.51%
2026-02-22T12:31:51Z,sxng-exp-19,0.00%,101.7MiB,200MiB,50.84%
2026-02-22T12:31:51Z,sxng-exp-07,0.00%,98.77MiB,200MiB,49.38%
2026-02-22T12:31:51Z,sxng-exp-16,0.00%,96.46MiB,200MiB,48.23%
2026-02-22T12:31:51Z,sxng-exp-12,0.00%,95.55MiB,200MiB,47.78%
2026-02-22T12:31:51Z,sxng-exp-14,0.00%,97.91MiB,200MiB,48.95%
2026-02-22T12:31:51Z,sxng-exp-03,0.00%,97.91MiB,200MiB,48.96%
2026-02-22T12:31:51Z,sxng-exp-01,0.00%,98.7MiB,200MiB,49.35%
2026-02-22T12:31:51Z,sxng-exp-09,0.00%,98.1MiB,200MiB,49.05%
2026-02-22T12:31:51Z,sxng-exp-02,0.00%,101.6MiB,200MiB,50.78%
2026-02-22T12:31:51Z,sxng-exp-06,0.00%,97.91MiB,200MiB,48.96%
2026-02-22T12:31:51Z,sxng-exp-20,0.00%,96.24MiB,200MiB,48.12%
2026-02-22T12:31:51Z,sxng-exp-05,0.00%,97.41MiB,200MiB,48.70%
2026-02-22T12:31:57Z,sxng-exp-15,0.00%,95.89MiB,200MiB,47.94%
2026-02-22T12:31:57Z,sxng-exp-18,0.00%,95.74MiB,200MiB,47.87%
2026-02-22T12:31:57Z,sxng-exp-08,0.00%,102.5MiB,200MiB,51.24%
2026-02-22T12:31:57Z,sxng-exp-04,0.00%,99.58MiB,200MiB,49.79%
2026-02-22T12:31:57Z,sxng-exp-10,0.00%,98.53MiB,200MiB,49.27%
2026-02-22T12:31:57Z,sxng-exp-11,0.00%,100.6MiB,200MiB,50.28%
2026-02-22T12:31:57Z,sxng-exp-13,0.00%,97.02MiB,200MiB,48.51%
2026-02-22T12:31:57Z,sxng-exp-17,0.00%,97.03MiB,200MiB,48.51%
2026-02-22T12:31:57Z,sxng-exp-19,0.00%,101.7MiB,200MiB,50.84%
2026-02-22T12:31:57Z,sxng-exp-07,0.00%,98.64MiB,200MiB,49.32%
2026-02-22T12:31:57Z,sxng-exp-16,0.00%,96.46MiB,200MiB,48.23%
2026-02-22T12:31:57Z,sxng-exp-12,1.46%,97.06MiB,200MiB,48.53%
2026-02-22T12:31:57Z,sxng-exp-14,0.00%,97.91MiB,200MiB,48.95%
2026-02-22T12:31:57Z,sxng-exp-03,0.00%,97.91MiB,200MiB,48.96%
2026-02-22T12:31:57Z,sxng-exp-01,0.00%,98.45MiB,200MiB,49.22%
2026-02-22T12:31:57Z,sxng-exp-09,0.00%,97.25MiB,200MiB,48.63%
2026-02-22T12:31:57Z,sxng-exp-02,0.00%,101.6MiB,200MiB,50.78%
2026-02-22T12:31:57Z,sxng-exp-06,0.00%,97.91MiB,200MiB,48.96%
2026-02-22T12:31:57Z,sxng-exp-20,0.00%,96.24MiB,200MiB,48.12%
2026-02-22T12:31:57Z,sxng-exp-05,0.00%,97.66MiB,200MiB,48.83%
2026-02-22T12:32:04Z,sxng-exp-15,0.00%,95.89MiB,200MiB,47.94%
2026-02-22T12:32:04Z,sxng-exp-18,0.00%,95.74MiB,200MiB,47.87%
2026-02-22T12:32:04Z,sxng-exp-08,0.00%,102.3MiB,200MiB,51.17%
2026-02-22T12:32:04Z,sxng-exp-04,0.00%,99.58MiB,200MiB,49.79%
2026-02-22T12:32:04Z,sxng-exp-10,0.00%,98.03MiB,200MiB,49.02%
2026-02-22T12:32:04Z,sxng-exp-11,0.00%,100.3MiB,200MiB,50.15%
2026-02-22T12:32:04Z,sxng-exp-13,0.00%,100.4MiB,200MiB,50.21%
2026-02-22T12:32:04Z,sxng-exp-17,0.00%,97.03MiB,200MiB,48.51%
2026-02-22T12:32:04Z,sxng-exp-19,0.00%,101.7MiB,200MiB,50.84%
2026-02-22T12:32:04Z,sxng-exp-07,0.00%,98.89MiB,200MiB,49.44%
2026-02-22T12:32:04Z,sxng-exp-16,0.00%,96.46MiB,200MiB,48.23%
2026-02-22T12:32:04Z,sxng-exp-12,0.00%,101.9MiB,200MiB,50.93%
2026-02-22T12:32:04Z,sxng-exp-14,0.00%,97.91MiB,200MiB,48.95%
2026-02-22T12:32:04Z,sxng-exp-03,0.00%,97.91MiB,200MiB,48.96%
2026-02-22T12:32:04Z,sxng-exp-01,0.00%,98.45MiB,200MiB,49.22%
2026-02-22T12:32:04Z,sxng-exp-09,0.00%,97.25MiB,200MiB,48.63%
2026-02-22T12:32:04Z,sxng-exp-02,0.00%,101.6MiB,200MiB,50.78%
2026-02-22T12:32:04Z,sxng-exp-06,0.00%,97.92MiB,200MiB,48.96%
2026-02-22T12:32:04Z,sxng-exp-20,0.00%,96.24MiB,200MiB,48.12%
2026-02-22T12:32:04Z,sxng-exp-05,0.00%,97.41MiB,200MiB,48.71%
2026-02-22T12:32:09Z,sxng-exp-15,0.00%,98.34MiB,200MiB,49.17%
2026-02-22T12:32:09Z,sxng-exp-18,0.00%,95.74MiB,200MiB,47.87%
2026-02-22T12:32:09Z,sxng-exp-08,0.00%,102.6MiB,200MiB,51.29%
2026-02-22T12:32:09Z,sxng-exp-04,0.00%,99.58MiB,200MiB,49.79%
2026-02-22T12:32:09Z,sxng-exp-10,0.00%,98.03MiB,200MiB,49.02%
2026-02-22T12:32:09Z,sxng-exp-11,0.00%,100.1MiB,200MiB,50.03%
2026-02-22T12:32:09Z,sxng-exp-13,0.00%,99.11MiB,200MiB,49.55%
2026-02-22T12:32:09Z,sxng-exp-17,0.00%,97.03MiB,200MiB,48.51%
2026-02-22T12:32:09Z,sxng-exp-19,0.00%,101.7MiB,200MiB,50.84%
2026-02-22T12:32:09Z,sxng-exp-07,0.00%,98.4MiB,200MiB,49.20%
2026-02-22T12:32:09Z,sxng-exp-16,0.00%,96.46MiB,200MiB,48.23%
2026-02-22T12:32:09Z,sxng-exp-12,0.00%,101.4MiB,200MiB,50.68%
2026-02-22T12:32:09Z,sxng-exp-14,0.00%,99.24MiB,200MiB,49.62%
2026-02-22T12:32:09Z,sxng-exp-03,0.00%,97.91MiB,200MiB,48.96%
2026-02-22T12:32:09Z,sxng-exp-01,0.00%,98.45MiB,200MiB,49.22%
2026-02-22T12:32:09Z,sxng-exp-09,0.00%,97.5MiB,200MiB,48.75%
2026-02-22T12:32:09Z,sxng-exp-02,0.00%,101.6MiB,200MiB,50.78%
2026-02-22T12:32:09Z,sxng-exp-06,0.00%,97.92MiB,200MiB,48.96%
2026-02-22T12:32:09Z,sxng-exp-20,0.00%,96.24MiB,200MiB,48.12%
2026-02-22T12:32:09Z,sxng-exp-05,0.00%,97.41MiB,200MiB,48.71%
2026-02-22T12:32:16Z,sxng-exp-15,0.00%,97.72MiB,200MiB,48.86%
2026-02-22T12:32:16Z,sxng-exp-18,0.00%,95.74MiB,200MiB,47.87%
2026-02-22T12:32:16Z,sxng-exp-08,0.00%,102.4MiB,200MiB,51.20%
2026-02-22T12:32:16Z,sxng-exp-04,0.00%,99.58MiB,200MiB,49.79%
2026-02-22T12:32:16Z,sxng-exp-10,0.00%,98.04MiB,200MiB,49.02%
2026-02-22T12:32:16Z,sxng-exp-11,0.00%,100.3MiB,200MiB,50.15%
2026-02-22T12:32:16Z,sxng-exp-13,0.00%,98.89MiB,200MiB,49.45%
2026-02-22T12:32:16Z,sxng-exp-17,0.00%,99.61MiB,200MiB,49.80%
2026-02-22T12:32:16Z,sxng-exp-19,0.00%,101.7MiB,200MiB,50.84%
2026-02-22T12:32:16Z,sxng-exp-07,0.00%,98.4MiB,200MiB,49.20%
2026-02-22T12:32:16Z,sxng-exp-16,0.00%,99.07MiB,200MiB,49.53%
2026-02-22T12:32:16Z,sxng-exp-12,0.00%,101.4MiB,200MiB,50.68%
2026-02-22T12:32:16Z,sxng-exp-14,0.00%,99MiB,200MiB,49.50%
2026-02-22T12:32:16Z,sxng-exp-03,0.00%,97.91MiB,200MiB,48.96%
2026-02-22T12:32:16Z,sxng-exp-01,0.00%,98.45MiB,200MiB,49.22%
2026-02-22T12:32:16Z,sxng-exp-09,0.00%,97.26MiB,200MiB,48.63%
2026-02-22T12:32:16Z,sxng-exp-02,0.00%,101.6MiB,200MiB,50.78%
2026-02-22T12:32:16Z,sxng-exp-06,0.00%,97.92MiB,200MiB,48.96%
2026-02-22T12:32:16Z,sxng-exp-20,0.00%,96.24MiB,200MiB,48.12%
2026-02-22T12:32:16Z,sxng-exp-05,0.00%,97.41MiB,200MiB,48.71%
2026-02-22T12:32:22Z,sxng-exp-15,0.00%,97.57MiB,200MiB,48.78%
2026-02-22T12:32:22Z,sxng-exp-18,0.00%,100.3MiB,200MiB,50.14%
2026-02-22T12:32:22Z,sxng-exp-08,0.00%,102.2MiB,200MiB,51.08%
2026-02-22T12:32:22Z,sxng-exp-04,0.00%,99.58MiB,200MiB,49.79%
2026-02-22T12:32:22Z,sxng-exp-10,0.00%,98.04MiB,200MiB,49.02%
2026-02-22T12:32:22Z,sxng-exp-11,0.00%,100.1MiB,200MiB,50.03%
2026-02-22T12:32:22Z,sxng-exp-13,0.00%,98.65MiB,200MiB,49.32%
2026-02-22T12:32:22Z,sxng-exp-17,0.00%,98.57MiB,200MiB,49.29%
2026-02-22T12:32:22Z,sxng-exp-19,7.43%,104.3MiB,200MiB,52.17%
2026-02-22T12:32:22Z,sxng-exp-07,0.00%,98.4MiB,200MiB,49.20%
2026-02-22T12:32:22Z,sxng-exp-16,0.00%,98.84MiB,200MiB,49.42%
2026-02-22T12:32:22Z,sxng-exp-12,0.00%,101.6MiB,200MiB,50.81%
2026-02-22T12:32:22Z,sxng-exp-14,0.00%,99MiB,200MiB,49.50%
2026-02-22T12:32:22Z,sxng-exp-03,0.00%,97.91MiB,200MiB,48.96%
2026-02-22T12:32:22Z,sxng-exp-01,0.00%,98.45MiB,200MiB,49.22%
2026-02-22T12:32:22Z,sxng-exp-09,0.00%,97.26MiB,200MiB,48.63%
2026-02-22T12:32:22Z,sxng-exp-02,0.00%,101.6MiB,200MiB,50.78%
2026-02-22T12:32:22Z,sxng-exp-06,0.00%,97.92MiB,200MiB,48.96%
2026-02-22T12:32:22Z,sxng-exp-20,0.00%,96.24MiB,200MiB,48.12%
2026-02-22T12:32:22Z,sxng-exp-05,0.00%,97.41MiB,200MiB,48.71%
2026-02-22T12:32:28Z,sxng-exp-15,0.00%,97.32MiB,200MiB,48.66%
2026-02-22T12:32:28Z,sxng-exp-18,0.00%,99.93MiB,200MiB,49.96%
2026-02-22T12:32:28Z,sxng-exp-08,0.00%,102.2MiB,200MiB,51.08%
2026-02-22T12:32:28Z,sxng-exp-04,0.00%,99.58MiB,200MiB,49.79%
2026-02-22T12:32:28Z,sxng-exp-10,0.00%,98.04MiB,200MiB,49.02%
2026-02-22T12:32:28Z,sxng-exp-11,0.00%,100.1MiB,200MiB,50.03%
2026-02-22T12:32:28Z,sxng-exp-13,0.00%,98.65MiB,200MiB,49.33%
2026-02-22T12:32:28Z,sxng-exp-17,0.00%,98.46MiB,200MiB,49.23%
2026-02-22T12:32:28Z,sxng-exp-19,0.00%,103.6MiB,200MiB,51.82%
2026-02-22T12:32:28Z,sxng-exp-07,0.00%,98.4MiB,200MiB,49.20%
2026-02-22T12:32:28Z,sxng-exp-16,0.00%,98.84MiB,200MiB,49.42%
2026-02-22T12:32:28Z,sxng-exp-12,0.00%,101.4MiB,200MiB,50.68%
2026-02-22T12:32:28Z,sxng-exp-14,0.00%,99.25MiB,200MiB,49.62%
2026-02-22T12:32:28Z,sxng-exp-03,0.00%,97.91MiB,200MiB,48.96%
2026-02-22T12:32:28Z,sxng-exp-01,6.08%,99.96MiB,200MiB,49.98%
2026-02-22T12:32:28Z,sxng-exp-09,0.00%,97.26MiB,200MiB,48.63%
2026-02-22T12:32:28Z,sxng-exp-02,0.00%,101.6MiB,200MiB,50.78%
2026-02-22T12:32:28Z,sxng-exp-06,0.00%,97.92MiB,200MiB,48.96%
2026-02-22T12:32:28Z,sxng-exp-20,0.00%,100.2MiB,200MiB,50.11%
2026-02-22T12:32:28Z,sxng-exp-05,0.00%,97.41MiB,200MiB,48.71%
2026-02-22T12:32:34Z,sxng-exp-15,0.00%,97.32MiB,200MiB,48.66%
2026-02-22T12:32:34Z,sxng-exp-18,0.00%,99.93MiB,200MiB,49.96%
2026-02-22T12:32:34Z,sxng-exp-08,0.00%,102.2MiB,200MiB,51.08%
2026-02-22T12:32:34Z,sxng-exp-04,0.00%,99.58MiB,200MiB,49.79%
2026-02-22T12:32:34Z,sxng-exp-10,0.00%,98.04MiB,200MiB,49.02%
2026-02-22T12:32:34Z,sxng-exp-11,0.00%,100.1MiB,200MiB,50.03%
2026-02-22T12:32:34Z,sxng-exp-13,0.00%,98.65MiB,200MiB,49.33%
2026-02-22T12:32:34Z,sxng-exp-17,0.00%,98.46MiB,200MiB,49.23%
2026-02-22T12:32:34Z,sxng-exp-19,0.00%,103.6MiB,200MiB,51.81%
2026-02-22T12:32:34Z,sxng-exp-07,0.00%,98.4MiB,200MiB,49.20%
2026-02-22T12:32:34Z,sxng-exp-16,0.00%,99.09MiB,200MiB,49.54%
2026-02-22T12:32:34Z,sxng-exp-12,0.00%,101.4MiB,200MiB,50.68%
2026-02-22T12:32:34Z,sxng-exp-14,0.00%,98.95MiB,200MiB,49.48%
2026-02-22T12:32:34Z,sxng-exp-03,3.74%,99.4MiB,200MiB,49.70%
2026-02-22T12:32:34Z,sxng-exp-01,0.00%,101.3MiB,200MiB,50.63%
2026-02-22T12:32:34Z,sxng-exp-09,0.00%,97.26MiB,200MiB,48.63%
2026-02-22T12:32:34Z,sxng-exp-02,0.00%,103.5MiB,200MiB,51.75%
2026-02-22T12:32:34Z,sxng-exp-06,0.00%,97.92MiB,200MiB,48.96%
2026-02-22T12:32:34Z,sxng-exp-20,0.00%,99.86MiB,200MiB,49.93%
2026-02-22T12:32:34Z,sxng-exp-05,0.00%,97.41MiB,200MiB,48.71%
2026-02-22T12:32:40Z,sxng-exp-15,0.00%,97.11MiB,200MiB,48.55%
2026-02-22T12:32:40Z,sxng-exp-18,0.00%,100.2MiB,200MiB,50.09%
2026-02-22T12:32:40Z,sxng-exp-08,0.00%,102.2MiB,200MiB,51.08%
2026-02-22T12:32:40Z,sxng-exp-04,0.00%,100.9MiB,200MiB,50.44%
2026-02-22T12:32:40Z,sxng-exp-10,0.00%,98.04MiB,200MiB,49.02%
2026-02-22T12:32:40Z,sxng-exp-11,0.00%,100.1MiB,200MiB,50.03%
2026-02-22T12:32:40Z,sxng-exp-13,0.00%,98.65MiB,200MiB,49.33%
2026-02-22T12:32:40Z,sxng-exp-17,0.00%,98.46MiB,200MiB,49.23%
2026-02-22T12:32:40Z,sxng-exp-19,0.00%,103.6MiB,200MiB,51.81%
2026-02-22T12:32:40Z,sxng-exp-07,0.00%,98.4MiB,200MiB,49.20%
2026-02-22T12:32:40Z,sxng-exp-16,0.00%,98.84MiB,200MiB,49.42%
2026-02-22T12:32:40Z,sxng-exp-12,0.00%,101.4MiB,200MiB,50.68%
2026-02-22T12:32:40Z,sxng-exp-14,0.00%,98.95MiB,200MiB,49.48%
2026-02-22T12:32:40Z,sxng-exp-03,0.00%,99.63MiB,200MiB,49.81%
2026-02-22T12:32:40Z,sxng-exp-01,0.00%,100.8MiB,200MiB,50.40%
2026-02-22T12:32:40Z,sxng-exp-09,0.00%,97.26MiB,200MiB,48.63%
2026-02-22T12:32:40Z,sxng-exp-02,0.00%,103.1MiB,200MiB,51.57%
2026-02-22T12:32:40Z,sxng-exp-06,0.00%,97.92MiB,200MiB,48.96%
2026-02-22T12:32:40Z,sxng-exp-20,0.00%,99.85MiB,200MiB,49.92%
2026-02-22T12:32:40Z,sxng-exp-05,0.00%,97.41MiB,200MiB,48.71%
2026-02-22T12:32:46Z,sxng-exp-15,0.00%,97.11MiB,200MiB,48.55%
2026-02-22T12:32:46Z,sxng-exp-18,0.00%,99.93MiB,200MiB,49.97%
2026-02-22T12:32:46Z,sxng-exp-08,0.00%,102.2MiB,200MiB,51.08%
2026-02-22T12:32:46Z,sxng-exp-04,0.00%,100.5MiB,200MiB,50.23%
2026-02-22T12:32:46Z,sxng-exp-10,0.00%,98.04MiB,200MiB,49.02%
2026-02-22T12:32:46Z,sxng-exp-11,0.00%,100.1MiB,200MiB,50.03%
2026-02-22T12:32:46Z,sxng-exp-13,0.00%,98.65MiB,200MiB,49.33%
2026-02-22T12:32:46Z,sxng-exp-17,0.00%,98.46MiB,200MiB,49.23%
2026-02-22T12:32:46Z,sxng-exp-19,0.00%,103.9MiB,200MiB,51.94%
2026-02-22T12:32:46Z,sxng-exp-07,0.00%,98.4MiB,200MiB,49.20%
2026-02-22T12:32:46Z,sxng-exp-16,0.00%,98.84MiB,200MiB,49.42%
2026-02-22T12:32:46Z,sxng-exp-12,0.00%,101.4MiB,200MiB,50.68%
2026-02-22T12:32:46Z,sxng-exp-14,0.00%,98.95MiB,200MiB,49.48%
2026-02-22T12:32:46Z,sxng-exp-03,0.00%,99.32MiB,200MiB,49.66%
2026-02-22T12:32:46Z,sxng-exp-01,0.00%,100.6MiB,200MiB,50.28%
2026-02-22T12:32:46Z,sxng-exp-09,0.00%,97.26MiB,200MiB,48.63%
2026-02-22T12:32:46Z,sxng-exp-02,0.00%,102.6MiB,200MiB,51.32%
2026-02-22T12:32:46Z,sxng-exp-06,0.00%,99.61MiB,200MiB,49.81%
2026-02-22T12:32:46Z,sxng-exp-20,0.00%,100.1MiB,200MiB,50.05%
2026-02-22T12:32:46Z,sxng-exp-05,0.00%,98.34MiB,200MiB,49.17%
2026-02-22T12:32:52Z,sxng-exp-15,0.00%,97.11MiB,200MiB,48.55%
2026-02-22T12:32:52Z,sxng-exp-18,0.00%,99.93MiB,200MiB,49.97%
2026-02-22T12:32:52Z,sxng-exp-08,1.39%,104.6MiB,200MiB,52.30%
2026-02-22T12:32:52Z,sxng-exp-04,0.00%,100.1MiB,200MiB,50.07%
2026-02-22T12:32:52Z,sxng-exp-10,0.00%,98.04MiB,200MiB,49.02%
2026-02-22T12:32:52Z,sxng-exp-11,0.00%,100.1MiB,200MiB,50.03%
2026-02-22T12:32:52Z,sxng-exp-13,0.00%,98.65MiB,200MiB,49.33%
2026-02-22T12:32:52Z,sxng-exp-17,0.00%,98.46MiB,200MiB,49.23%
2026-02-22T12:32:52Z,sxng-exp-19,0.00%,103.6MiB,200MiB,51.80%
2026-02-22T12:32:52Z,sxng-exp-07,0.00%,103.2MiB,200MiB,51.60%
2026-02-22T12:32:52Z,sxng-exp-16,0.00%,98.84MiB,200MiB,49.42%
2026-02-22T12:32:52Z,sxng-exp-12,0.00%,101.4MiB,200MiB,50.68%
2026-02-22T12:32:52Z,sxng-exp-14,0.00%,98.95MiB,200MiB,49.48%
2026-02-22T12:32:52Z,sxng-exp-03,0.00%,99.32MiB,200MiB,49.66%
2026-02-22T12:32:52Z,sxng-exp-01,0.00%,100.6MiB,200MiB,50.28%
2026-02-22T12:32:52Z,sxng-exp-09,0.00%,97.26MiB,200MiB,48.63%
2026-02-22T12:32:52Z,sxng-exp-02,0.00%,102.9MiB,200MiB,51.45%
2026-02-22T12:32:52Z,sxng-exp-06,0.00%,99.19MiB,200MiB,49.60%
2026-02-22T12:32:52Z,sxng-exp-20,0.00%,99.85MiB,200MiB,49.92%
2026-02-22T12:32:52Z,sxng-exp-05,0.00%,98.12MiB,200MiB,49.06%
2026-02-22T12:32:58Z,sxng-exp-15,0.00%,97.11MiB,200MiB,48.55%
2026-02-22T12:32:58Z,sxng-exp-18,0.00%,99.93MiB,200MiB,49.97%
